ORGAN_CODE,FIELD_NM,SECTOR_NM,YYMM,VAL
3590000,문화및관광,체육,2018,5293439200
3590000,문화및관광,문화재,2018,753559760
3590000,환경보호,상하수도ㆍ수질,2018,3425769080
3590000,환경보호,폐기물,2018,7332323290
3590000,환경보호,대기,2018,83729120
3590000,환경보호,자연,2018,16343500
3590000,사회복지,기초생활보장,2018,28954379340
3590000,사회복지,취약계층지원,2018,32558146270
3590000,사회복지,보육ㆍ가족및여성,2018,23901381760
3590000,사회복지,노인ㆍ청소년,2018,41497903690
3590000,사회복지,노동,2018,2082548060
3590000,사회복지,보훈,2018,538186110
3590000,사회복지,사회복지일반,2018,94000000
3590000,보건,보건의료,2018,6056462835
3590000,보건,식품의약안전,2018,390692490
3590000,농림해양수산,농업ㆍ농촌,2018,683359500
3590000,농림해양수산,임업ㆍ산촌,2018,366796140
3590000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,2383904300
3590000,산업ㆍ중소기업,에너지및자원개발,2018,166296100
3590000,수송및교통,도로,2018,4078880510
3590000,수송및교통,대중교통ㆍ물류등기타,2018,3965268860
3590000,국토및지역개발,지역및도시,2018,32782635700
3590000,예비비,예비비,2018,0
3590000,기타,기타,2018,56133502420
3600000,일반공공행정,입법및선거관리,2018,2251580350
3600000,일반공공행정,재정ㆍ금융,2018,2890483330
3600000,일반공공행정,일반행정,2018,18897296934
3600000,공공질서및안전,경찰,2018,258175250
3600000,공공질서및안전,재난방재ㆍ민방위,2018,1114690290
3600000,교육,유아및초중등교육,2018,653580400
3600000,교육,평생ㆍ직업교육,2018,2796581280
3600000,문화및관광,문화예술,2018,3685207190
3600000,문화및관광,체육,2018,3097928490
3600000,문화및관광,문화재,2018,383491290
3600000,환경보호,상하수도ㆍ수질,2018,1725269420
3600000,환경보호,폐기물,2018,15781341480
3600000,환경보호,대기,2018,134678590
3600000,환경보호,자연,2018,112834500
3600000,환경보호,환경보호일반,2018,2722000
3600000,사회복지,기초생활보장,2018,54236649850
3600000,사회복지,취약계층지원,2018,37419183370
3600000,사회복지,보육ㆍ가족및여성,2018,82600738710
3600000,사회복지,노인ㆍ청소년,2018,75140752110
3600000,사회복지,노동,2018,2685648400
3600000,사회복지,사회복지일반,2018,1188393310
3600000,보건,보건의료,2018,11174538122
3600000,보건,식품의약안전,2018,871614750
3600000,농림해양수산,농업ㆍ농촌,2018,4321229205
3600000,농림해양수산,임업ㆍ산촌,2018,913202880
3600000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,4022137960
3600000,산업ㆍ중소기업,에너지및자원개발,2018,577574510
3600000,수송및교통,도로,2018,5847429640
3600000,수송및교통,대중교통ㆍ물류등기타,2018,9267263908
3600000,국토및지역개발,지역및도시,2018,18547176020
3600000,예비비,예비비,2018,0
3600000,기타,기타,2018,74639271243
3610000,일반공공행정,입법및선거관리,2018,680248360
3610000,일반공공행정,지방행정ㆍ재정지원,2018,305780880
3610000,일반공공행정,일반행정,2018,19519832394
3610000,공공질서및안전,재난방재ㆍ민방위,2018,3711633440
3610000,교육,유아및초중등교육,2018,1362477750
3610000,교육,평생ㆍ직업교육,2018,618088810
3610000,문화및관광,문화예술,2018,3464336570
3610000,문화및관광,관광,2018,4498856190
3610000,문화및관광,체육,2018,1819086630
3610000,문화및관광,문화재,2018,572501530
3610000,문화및관광,문화및관광일반,2018,19294600
3610000,환경보호,상하수도ㆍ수질,2018,347349690
3610000,환경보호,폐기물,2018,8556604590
3610000,환경보호,대기,2018,41066900
3610000,환경보호,자연,2018,12671710
3610000,환경보호,환경보호일반,2018,430434280
3610000,사회복지,기초생활보장,2018,35696864267
3610000,사회복지,취약계층지원,2018,41936657212
3610000,사회복지,보육ㆍ가족및여성,2018,59034349280
3610000,사회복지,노인ㆍ청소년,2018,71846450400
3610000,사회복지,노동,2018,2324596970
3610000,사회복지,사회복지일반,2018,1557715730
3610000,보건,보건의료,2018,12135393365
3610000,보건,식품의약안전,2018,619590000
3610000,농림해양수산,농업ㆍ농촌,2018,2950552230
3610000,농림해양수산,임업ㆍ산촌,2018,395197960
3610000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,1573754270
3610000,산업ㆍ중소기업,에너지및자원개발,2018,611358210
3610000,수송및교통,도로,2018,5486097630
3610000,수송및교통,대중교통ㆍ물류등기타,2018,2213144780
3610000,국토및지역개발,수자원,2018,3965868706
3610000,국토및지역개발,지역및도시,2018,11870615230
3610000,예비비,예비비,2018,0
3610000,기타,기타,2018,68170318514
3620000,일반공공행정,입법및선거관리,2018,1175822040
3620000,일반공공행정,지방행정ㆍ재정지원,2018,2563841380
3620000,일반공공행정,일반행정,2018,16921835840
3620000,공공질서및안전,재난방재ㆍ민방위,2018,1838153050
3620000,교육,유아및초중등교육,2018,1493133000
3620000,교육,평생ㆍ직업교육,2018,440295490
3620000,문화및관광,문화예술,2018,2974159400
3620000,문화및관광,관광,2018,116611000
3620000,문화및관광,체육,2018,3370648620
3620000,문화및관광,문화재,2018,1179952180
3620000,환경보호,상하수도ㆍ수질,2018,7867898136
3620000,환경보호,폐기물,2018,19812764780
3620000,환경보호,대기,2018,344619824
3620000,환경보호,자연,2018,56616530
3620000,사회복지,기초생활보장,2018,89285846570
3620000,사회복지,취약계층지원,2018,65464412930
3620000,사회복지,보육ㆍ가족및여성,2018,1.28554E+11
3620000,사회복지,노인ㆍ청소년,2018,1.15371E+11
3620000,사회복지,노동,2018,5364777560
3620000,보건,보건의료,2018,14572254400
3620000,보건,식품의약안전,2018,923844860
3620000,농림해양수산,농업ㆍ농촌,2018,4554747140
3620000,농림해양수산,임업ㆍ산촌,2018,1224136620
3620000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,11412786650
3620000,산업ㆍ중소기업,에너지및자원개발,2018,454856680
3620000,수송및교통,도로,2018,7995771537
3620000,수송및교통,대중교통ㆍ물류등기타,2018,3654184910
3620000,국토및지역개발,지역및도시,2018,9403243097
3620000,예비비,예비비,2018,0
3620000,기타,기타,2018,1.03627E+11
3630000,일반공공행정,입법및선거관리,2018,2893664230
3630000,일반공공행정,지방행정ㆍ재정지원,2018,1071498720
3630000,일반공공행정,재정ㆍ금융,2018,1857746780
3630000,일반공공행정,일반행정,2018,18762731455
3630000,공공질서및안전,재난방재ㆍ민방위,2018,3544428510
3630000,교육,유아및초중등교육,2018,158830840
3630000,교육,평생ㆍ직업교육,2018,656587820
3630000,문화및관광,문화예술,2018,3096179387
3630000,문화및관광,관광,2018,782059300
3630000,문화및관광,문화재,2018,1114834120
3630000,환경보호,상하수도ㆍ수질,2018,4070995520
3630000,환경보호,폐기물,2018,23224878874
3630000,환경보호,대기,2018,163564850
3630000,환경보호,환경보호일반,2018,117490300
3630000,사회복지,기초생활보장,2018,54006272170
3630000,사회복지,취약계층지원,2018,52823753561
3630000,사회복지,보육ㆍ가족및여성,2018,1.47569E+11
3630000,사회복지,노인ㆍ청소년,2018,77978570281
3630000,사회복지,노동,2018,1677679150
3630000,사회복지,보훈,2018,963402860
3630000,사회복지,사회복지일반,2018,669603810
3630000,보건,보건의료,2018,14669515515
3630000,보건,식품의약안전,2018,902592260
3630000,농림해양수산,농업ㆍ농촌,2018,16303102701
3630000,농림해양수산,임업ㆍ산촌,2018,1482997850
3630000,산업ㆍ중소기업,에너지및자원개발,2018,374292160
3630000,산업ㆍ중소기업,산업ㆍ중소기업일반,2018,1132378610
3630000,수송및교통,도로,2018,6817569790
3630000,수송및교통,대중교통ㆍ물류등기타,2018,3211531175
3630000,국토및지역개발,지역및도시,2018,25616086131
3630000,국토및지역개발,산업단지,2018,833773150
3630000,예비비,예비비,2018,0
3630000,기타,기타,2018,99327050473
6300000,일반공공행정,입법및선거관리,2018,3781345210
6300000,일반공공행정,지방행정ㆍ재정지원,2018,55973057820
6300000,일반공공행정,일반행정,2018,74135076115
6300000,공공질서및안전,재난방재ㆍ민방위,2018,14947098650
6300000,공공질서및안전,소방,2018,43302218390
6300000,교육,유아및초중등교육,2018,2.65476E+11
6300000,문화및관광,문화예술,2018,68412338994
6300000,문화및관광,관광,2018,9459558170
6300000,문화및관광,체육,2018,80712345840
6300000,문화및관광,문화재,2018,10654713040
6300000,문화및관광,문화및관광일반,2018,1039541390
6300000,환경보호,상하수도ㆍ수질,2018,1.66401E+11
6300000,환경보호,폐기물,2018,35933107240
6300000,환경보호,자연,2018,13731804324
6300000,환경보호,환경보호일반,2018,28912517460
6300000,사회복지,기초생활보장,2018,2.34841E+11
6300000,사회복지,취약계층지원,2018,28899188620
6300000,사회복지,보육ㆍ가족및여성,2018,23131494320
6300000,사회복지,노인ㆍ청소년,2018,63295666360
6300000,사회복지,노동,2018,21839738290
6300000,사회복지,보훈,2018,1532784630
6300000,사회복지,주택,2018,151498130
6300000,사회복지,사회복지일반,2018,15685316130
6300000,보건,보건의료,2018,11604857470
6300000,보건,식품의약안전,2018,185785240
6300000,농림해양수산,농업ㆍ농촌,2018,14827456600
6300000,농림해양수산,임업ㆍ산촌,2018,4435877600
6300000,산업ㆍ중소기업,산업금융지원,2018,33962448710
6300000,산업ㆍ중소기업,무역및투자유치,2018,191883910
6300000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,21884092640
6300000,산업ㆍ중소기업,에너지및자원개발,2018,1803021880
6300000,산업ㆍ중소기업,산업ㆍ중소기업일반,2018,4252478680
6300000,수송및교통,도로,2018,1.14857E+11
6300000,수송및교통,도시철도,2018,44298447870
6300000,수송및교통,대중교통ㆍ물류등기타,2018,1.46804E+11
6300000,국토및지역개발,수자원,2018,22561931414
6300000,국토및지역개발,지역및도시,2018,2.71175E+11
6300000,국토및지역개발,산업단지,2018,5985743000
6300000,과학기술,과학기술연구지원,2018,46735682110
6300000,과학기술,과학기술일반,2018,13936633610
6300000,예비비,예비비,2018,0
6300000,기타,기타,2018,3.50866E+11
3640000,일반공공행정,입법및선거관리,2018,777741660
3640000,일반공공행정,지방행정ㆍ재정지원,2018,781658060
3640000,일반공공행정,일반행정,2018,19782124159
3640000,공공질서및안전,재난방재ㆍ민방위,2018,1064436844
3640000,교육,평생ㆍ직업교육,2018,5528761724
3640000,문화및관광,문화예술,2018,4788893160
3640000,문화및관광,관광,2018,1869461940
3640000,문화및관광,체육,2018,1696541281
3640000,문화및관광,문화재,2018,152956000
3640000,환경보호,상하수도ㆍ수질,2018,4326549510
3640000,환경보호,폐기물,2018,11999923250
3640000,환경보호,대기,2018,8888070
3640000,환경보호,자연,2018,337414790
3640000,사회복지,기초생활보장,2018,56438533098
3640000,사회복지,취약계층지원,2018,48708944450
3640000,사회복지,보육ㆍ가족및여성,2018,53138992310
3640000,사회복지,노인ㆍ청소년,2018,85616561530
3640000,사회복지,노동,2018,2087891340
3640000,사회복지,보훈,2018,1396795390
3640000,사회복지,사회복지일반,2018,3538617470
3640000,보건,보건의료,2018,11105549630
3640000,보건,식품의약안전,2018,479272260
3640000,농림해양수산,농업ㆍ농촌,2018,1359051190
3640000,농림해양수산,임업ㆍ산촌,2018,3511096150
3640000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,3006894300
3640000,산업ㆍ중소기업,에너지및자원개발,2018,401186000
3640000,수송및교통,도로,2018,7692625660
3640000,수송및교통,대중교통ㆍ물류등기타,2018,8106269210
3640000,국토및지역개발,수자원,2018,1641159360
3640000,국토및지역개발,지역및도시,2018,11979528120
3640000,예비비,예비비,2018,0
3640000,기타,기타,2018,76136693784
3650000,일반공공행정,입법및선거관리,2018,1976757385
3650000,일반공공행정,지방행정ㆍ재정지원,2018,947375970
3650000,일반공공행정,재정ㆍ금융,2018,3000000000
3650000,일반공공행정,일반행정,2018,11416271430
3650000,공공질서및안전,재난방재ㆍ민방위,2018,811931420
3650000,교육,유아및초중등교육,2018,6110301000
3650000,교육,평생ㆍ직업교육,2018,122216380
3650000,문화및관광,문화예술,2018,1405608390
3650000,문화및관광,체육,2018,1237182390
3650000,문화및관광,문화재,2018,280550830
3650000,문화및관광,문화및관광일반,2018,177857520
3650000,환경보호,상하수도ㆍ수질,2018,2310183519
3650000,환경보호,폐기물,2018,11604393370
3650000,환경보호,대기,2018,292799470
3650000,환경보호,자연,2018,57354090
3650000,환경보호,환경보호일반,2018,19527170
3650000,사회복지,기초생활보장,2018,43403567270
3650000,사회복지,취약계층지원,2018,39696022330
3650000,사회복지,보육ㆍ가족및여성,2018,53320893450
3650000,사회복지,노인ㆍ청소년,2018,83332415810
3650000,사회복지,노동,2018,312026750
3650000,사회복지,보훈,2018,1195195640
3650000,사회복지,사회복지일반,2018,1083067190
3650000,보건,보건의료,2018,9995575400
3650000,보건,식품의약안전,2018,677038150
3650000,농림해양수산,농업ㆍ농촌,2018,1096191630
3650000,농림해양수산,임업ㆍ산촌,2018,1156693970
3650000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,4410476930
3650000,산업ㆍ중소기업,에너지및자원개발,2018,212451600
3650000,수송및교통,도로,2018,7867085750
3650000,수송및교통,대중교통ㆍ물류등기타,2018,11409507680
3650000,국토및지역개발,수자원,2018,1230356520
3650000,국토및지역개발,지역및도시,2018,21336738480
3650000,예비비,예비비,2018,0
3650000,기타,기타,2018,69853823900
3660000,일반공공행정,입법및선거관리,2018,1509067820
3660000,일반공공행정,지방행정ㆍ재정지원,2018,166327050
3660000,일반공공행정,일반행정,2018,23323505342
3660000,공공질서및안전,재난방재ㆍ민방위,2018,3738109280
3660000,교육,유아및초중등교육,2018,13831058800
3660000,교육,평생ㆍ직업교육,2018,645919940
3660000,문화및관광,문화예술,2018,6237882853
3660000,문화및관광,체육,2018,7333065100
3660000,문화및관광,문화재,2018,77102000
3660000,환경보호,상하수도ㆍ수질,2018,4789648550
3660000,환경보호,폐기물,2018,23297010230
3660000,환경보호,대기,2018,93230970
3660000,환경보호,자연,2018,66199800
3660000,환경보호,환경보호일반,2018,649847030
3660000,사회복지,기초생활보장,2018,58135612930
3660000,사회복지,취약계층지원,2018,70836968739
3660000,사회복지,보육ㆍ가족및여성,2018,1.14095E+11
3660000,사회복지,노인ㆍ청소년,2018,95435162367
3660000,사회복지,노동,2018,309081300
3660000,사회복지,보훈,2018,1626040054
3660000,사회복지,사회복지일반,2018,632854780
3660000,보건,보건의료,2018,18489140593
3660000,보건,식품의약안전,2018,850948310
3660000,농림해양수산,농업ㆍ농촌,2018,2362811800
3660000,농림해양수산,임업ㆍ산촌,2018,1985841730
3660000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,2895930170
3660000,산업ㆍ중소기업,에너지및자원개발,2018,458306950
3660000,수송및교통,도로,2018,13866260233
3660000,수송및교통,대중교통ㆍ물류등기타,2018,15722715460
3660000,국토및지역개발,지역및도시,2018,8591602110
3660000,예비비,예비비,2018,0
3660000,기타,기타,2018,93545978099
3670000,일반공공행정,입법및선거관리,2018,2148592660
3670000,일반공공행정,지방행정ㆍ재정지원,2018,962607590
3670000,일반공공행정,일반행정,2018,14501473500
3670000,공공질서및안전,재난방재ㆍ민방위,2018,1928352560
3670000,교육,유아및초중등교육,2018,9987456460
3670000,교육,평생ㆍ직업교육,2018,1108756370
3670000,문화및관광,문화예술,2018,13995257330
3670000,문화및관광,관광,2018,118317190
3670000,문화및관광,체육,2018,6192820410
3670000,환경보호,상하수도ㆍ수질,2018,381511280
3670000,환경보호,폐기물,2018,17776017940
3670000,환경보호,대기,2018,12539330
3670000,환경보호,환경보호일반,2018,321179560
3670000,사회복지,기초생활보장,2018,22118681390
3670000,사회복지,취약계층지원,2018,32617838700
3670000,사회복지,보육ㆍ가족및여성,2018,1.15081E+11
3670000,사회복지,노인ㆍ청소년,2018,50738166750
3670000,사회복지,보훈,2018,874318000
3670000,사회복지,사회복지일반,2018,279703470
3670000,보건,보건의료,2018,17710690020
3670000,보건,식품의약안전,2018,838829770
3670000,농림해양수산,농업ㆍ농촌,2018,10708041650
3670000,농림해양수산,임업ㆍ산촌,2018,2812976410
3670000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,3463520310
3670000,산업ㆍ중소기업,에너지및자원개발,2018,33458990
3670000,수송및교통,도로,2018,11147371490
3670000,수송및교통,대중교통ㆍ물류등기타,2018,14261623770
3670000,국토및지역개발,수자원,2018,7793798400
3670000,국토및지역개발,지역및도시,2018,15028564130
3670000,과학기술,과학기술일반,2018,278733000
3670000,예비비,예비비,2018,0
3670000,기타,기타,2018,68761702570
3680000,일반공공행정,입법및선거관리,2018,1416415950
3680000,일반공공행정,지방행정ㆍ재정지원,2018,799514261
3680000,일반공공행정,일반행정,2018,11283732019
3680000,공공질서및안전,재난방재ㆍ민방위,2018,1225218210
3680000,교육,유아및초중등교육,2018,4686282170
3680000,교육,평생ㆍ직업교육,2018,1636459474
3680000,문화및관광,문화예술,2018,2519179740
3680000,문화및관광,관광,2018,29117230
3680000,문화및관광,체육,2018,3762109360
3680000,문화및관광,문화재,2018,509571360
3680000,환경보호,상하수도ㆍ수질,2018,360088180
3680000,환경보호,폐기물,2018,10528475250
3680000,환경보호,대기,2018,114477160
3680000,환경보호,환경보호일반,2018,409389290
3680000,사회복지,기초생활보장,2018,33038798560
3680000,사회복지,취약계층지원,2018,40672377512
3680000,사회복지,보육ㆍ가족및여성,2018,42550785330
3680000,사회복지,노인ㆍ청소년,2018,55732718840
3680000,사회복지,노동,2018,1075324340
3680000,사회복지,보훈,2018,765017640
3680000,사회복지,사회복지일반,2018,7181501130
3680000,보건,보건의료,2018,6714161530
3680000,보건,식품의약안전,2018,497747900
3680000,농림해양수산,농업ㆍ농촌,2018,1395310750
3680000,농림해양수산,임업ㆍ산촌,2018,5141475590
3680000,산업ㆍ중소기업,무역및투자유치,2018,4027800
3680000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,253628980
3680000,산업ㆍ중소기업,에너지및자원개발,2018,326188740
3680000,수송및교통,도로,2018,10023833940
3680000,수송및교통,대중교통ㆍ물류등기타,2018,25928813190
3680000,국토및지역개발,수자원,2018,10418872630
3680000,국토및지역개발,지역및도시,2018,15609273770
3680000,예비비,예비비,2018,0
3680000,기타,기타,2018,58483872440
6310000,일반공공행정,입법및선거관리,2018,3320755976
6310000,일반공공행정,지방행정ㆍ재정지원,2018,1.43013E+11
6310000,일반공공행정,일반행정,2018,73617393888
6310000,공공질서및안전,경찰,2018,169924600
6310000,공공질서및안전,재난방재ㆍ민방위,2018,22678195300
6310000,공공질서및안전,소방,2018,69888571256
6310000,교육,고등교육,2018,3.15045E+11
6310000,문화및관광,문화예술,2018,51702710148
6310000,문화및관광,관광,2018,6093154259
6310000,문화및관광,체육,2018,47983882805
6310000,문화및관광,문화재,2018,10647879509
6310000,환경보호,상하수도ㆍ수질,2018,2.30688E+11
6310000,환경보호,폐기물,2018,35045236100
6310000,환경보호,대기,2018,23722339120
6310000,환경보호,자연,2018,5242519656
6310000,환경보호,환경보호일반,2018,20075216783
6310000,사회복지,기초생활보장,2018,83046146640
6310000,사회복지,취약계층지원,2018,20938784110
6310000,사회복지,보육ㆍ가족및여성,2018,10199114161
6310000,사회복지,노인ㆍ청소년,2018,29616473658
6310000,사회복지,노동,2018,9551191600
6310000,사회복지,보훈,2018,1659252000
6310000,사회복지,주택,2018,10291727000
6310000,보건,보건의료,2018,10730777390
6310000,보건,식품의약안전,2018,816226260
6310000,농림해양수산,농업ㆍ농촌,2018,14263445044
6310000,농림해양수산,임업ㆍ산촌,2018,8478528860
6310000,농림해양수산,해양수산ㆍ어촌,2018,6099889310
6310000,산업ㆍ중소기업,산업금융지원,2018,8995248270
6310000,산업ㆍ중소기업,무역및투자유치,2018,8920349659
6310000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,1.09928E+11
6310000,산업ㆍ중소기업,에너지및자원개발,2018,1502610170
6310000,산업ㆍ중소기업,산업ㆍ중소기업일반,2018,32079562190
6310000,수송및교통,도로,2018,1.28286E+11
6310000,수송및교통,해운ㆍ항만,2018,237709500
6310000,수송및교통,대중교통ㆍ물류등기타,2018,1.16134E+11
6310000,국토및지역개발,수자원,2018,4126674020
6310000,국토및지역개발,지역및도시,2018,71338674565
6310000,국토및지역개발,산업단지,2018,40554349108
6310000,예비비,예비비,2018,0
6310000,기타,기타,2018,2.94713E+11
3690000,일반공공행정,입법및선거관리,2018,987866701
3690000,일반공공행정,지방행정ㆍ재정지원,2018,982140090
3690000,일반공공행정,일반행정,2018,18736532657
3690000,공공질서및안전,재난방재ㆍ민방위,2018,3763990573
3690000,교육,평생ㆍ직업교육,2018,3327696550
3690000,문화및관광,문화예술,2018,6338108380
3690000,문화및관광,관광,2018,1597996530
3690000,문화및관광,체육,2018,5561795698
3690000,문화및관광,문화재,2018,5221205482
3690000,문화및관광,문화및관광일반,2018,992440200
3690000,환경보호,상하수도ㆍ수질,2018,2616109340
3690000,환경보호,폐기물,2018,9493222515
3690000,환경보호,대기,2018,70722360
3690000,환경보호,자연,2018,167045380
3690000,환경보호,환경보호일반,2018,278694790
3690000,사회복지,기초생활보장,2018,20906388070
3690000,사회복지,취약계층지원,2018,14328287400
3690000,사회복지,보육ㆍ가족및여성,2018,60719626544
3690000,사회복지,노인ㆍ청소년,2018,61065436230
3690000,사회복지,노동,2018,3565884960
3690000,사회복지,보훈,2018,2181287310
3690000,보건,보건의료,2018,10080258080
3690000,보건,식품의약안전,2018,643494370
3690000,농림해양수산,농업ㆍ농촌,2018,1760008180
3690000,농림해양수산,임업ㆍ산촌,2018,4750180028
3690000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,17238149410
3690000,산업ㆍ중소기업,에너지및자원개발,2018,194047320
3690000,수송및교통,도로,2018,9545227460
3690000,수송및교통,대중교통ㆍ물류등기타,2018,6668902830
3690000,국토및지역개발,지역및도시,2018,14812187366
3690000,예비비,예비비,2018,0
3690000,기타,기타,2018,51789900950
3700000,일반공공행정,입법및선거관리,2018,1122731405
3700000,일반공공행정,지방행정ㆍ재정지원,2018,2294297445
3700000,일반공공행정,일반행정,2018,25728984261
3700000,공공질서및안전,재난방재ㆍ민방위,2018,10069839930
3700000,교육,유아및초중등교육,2018,3196298620
3700000,교육,평생ㆍ직업교육,2018,302910200
3700000,문화및관광,문화예술,2018,4849141592
3700000,문화및관광,관광,2018,11191929136
3700000,문화및관광,체육,2018,7932683841
3700000,문화및관광,문화재,2018,257984690
3700000,환경보호,상하수도ㆍ수질,2018,2967817890
3700000,환경보호,폐기물,2018,17342320398
3700000,환경보호,자연,2018,732864900
3700000,사회복지,기초생활보장,2018,28824982815
3700000,사회복지,취약계층지원,2018,28386962304
3700000,사회복지,보육ㆍ가족및여성,2018,77417487540
3700000,사회복지,노인ㆍ청소년,2018,64050129630
3700000,사회복지,노동,2018,5948751469
3700000,사회복지,보훈,2018,2982666000
3700000,보건,보건의료,2018,16973250728
3700000,보건,식품의약안전,2018,921813590
3700000,농림해양수산,농업ㆍ농촌,2018,1998501330
3700000,농림해양수산,임업ㆍ산촌,2018,2225443170
3700000,농림해양수산,해양수산ㆍ어촌,2018,191337050
3700000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,3539514390
3700000,산업ㆍ중소기업,에너지및자원개발,2018,3157642470
3700000,산업ㆍ중소기업,산업ㆍ중소기업일반,2018,1894814522
3700000,수송및교통,도로,2018,8475589653
3700000,수송및교통,대중교통ㆍ물류등기타,2018,12959125800
3700000,국토및지역개발,수자원,2018,2905489770
3700000,국토및지역개발,지역및도시,2018,28271681596
3700000,예비비,예비비,2018,0
3700000,기타,기타,2018,66504776018
3710000,일반공공행정,입법및선거관리,2018,628925586
3710000,일반공공행정,지방행정ㆍ재정지원,2018,532668430
3710000,일반공공행정,일반행정,2018,11987578093
3710000,공공질서및안전,재난방재ㆍ민방위,2018,3468025490
3710000,교육,평생ㆍ직업교육,2018,4195204310
3710000,문화및관광,문화예술,2018,476484640
3710000,문화및관광,관광,2018,4407085750
3710000,문화및관광,체육,2018,6391490320
3710000,문화및관광,문화재,2018,1347272210
3710000,문화및관광,문화및관광일반,2018,22854260
3710000,환경보호,상하수도ㆍ수질,2018,805320610
3710000,환경보호,폐기물,2018,6101386270
3710000,환경보호,환경보호일반,2018,934409010
3710000,사회복지,기초생활보장,2018,10901326444
3710000,사회복지,취약계층지원,2018,10163235400
3710000,사회복지,보육ㆍ가족및여성,2018,55990769070
3710000,사회복지,노인ㆍ청소년,2018,35299440423
3710000,사회복지,노동,2018,11182359080
3710000,사회복지,보훈,2018,1548976000
3710000,사회복지,사회복지일반,2018,2889136874
3710000,보건,보건의료,2018,8122084800
3710000,보건,식품의약안전,2018,633353300
3710000,농림해양수산,농업ㆍ농촌,2018,270209520
3710000,농림해양수산,임업ㆍ산촌,2018,4247481700
3710000,농림해양수산,해양수산ㆍ어촌,2018,1698470290
3710000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,719942010
3710000,산업ㆍ중소기업,산업ㆍ중소기업일반,2018,2239070260
3710000,수송및교통,도로,2018,5545298650
3710000,수송및교통,대중교통ㆍ물류등기타,2018,5503402200
3710000,국토및지역개발,지역및도시,2018,15141065175
3710000,예비비,예비비,2018,0
3710000,기타,기타,2018,48411179987
3720000,일반공공행정,입법및선거관리,2018,692343190
3720000,일반공공행정,지방행정ㆍ재정지원,2018,1034338220
3720000,일반공공행정,일반행정,2018,15587566480
3720000,공공질서및안전,재난방재ㆍ민방위,2018,2301201810
3720000,교육,유아및초중등교육,2018,595246400
3720000,교육,평생ㆍ직업교육,2018,293131820
3720000,문화및관광,문화예술,2018,8789505327
3720000,문화및관광,관광,2018,17639130
3720000,문화및관광,체육,2018,15245089635
3720000,문화및관광,문화재,2018,3358155922
3720000,문화및관광,문화및관광일반,2018,9263300
3720000,환경보호,상하수도ㆍ수질,2018,1238544380
3720000,환경보호,폐기물,2018,10732433740
3720000,환경보호,대기,2018,117021260
3720000,환경보호,자연,2018,123797000
3720000,환경보호,환경보호일반,2018,735412910
3720000,사회복지,기초생활보장,2018,11377700520
3720000,사회복지,취약계층지원,2018,17136020245
3720000,사회복지,보육ㆍ가족및여성,2018,74290500875
3720000,사회복지,노인ㆍ청소년,2018,33803987182
3720000,사회복지,노동,2018,3503057380
3720000,사회복지,보훈,2018,1383057800
3720000,사회복지,사회복지일반,2018,697786672
3720000,보건,보건의료,2018,8131564730
3720000,보건,식품의약안전,2018,572308730
3720000,농림해양수산,농업ㆍ농촌,2018,10314390915
3720000,농림해양수산,임업ㆍ산촌,2018,11393142390
3720000,농림해양수산,해양수산ㆍ어촌,2018,5382429110
3720000,산업ㆍ중소기업,산업진흥ㆍ고도화,2018,328863460
3720000,산업ㆍ중소기업,에너지및자원개발,2018,691555521
3720000,산업ㆍ중소기업,산업ㆍ중소기업일반,2018,850153760
3720000,수송및교통,도로,2018,21964383010
3720000,수송및교통,대중교통ㆍ물류등기타,2018,4005346946
3720000,국토및지역개발,수자원,2018,22672534185
3720000,국토및지역개발,지역및도시,2018,19044121260
3720000,예비비,예비비,2018,0
3720000,기타,기타,2018,49988807222
3730000,일반공공행정,입법및선거관리,2018,2206370950
3730000,일반공공행정,지방행정ㆍ재정지원,2018,5032404320
3730000,일반공공행정,일반행정,2018,50641780990
3730000,공공질서및안전,재난방재ㆍ민방위,2018,14450341650
3730000,교육,유아및초중등교육,2018,5876585990
3730000,교육,고등교육,2018,5000000000
3730000,교육,평생ㆍ직업교육,2018,570425660
3730000,문화및관광,문화예술,2018,24103843200
3730000,문화및관광,관광,2018,10111431320
3730000,문화및관광,체육,2018,21940375240
3730000,문화및관광,문화재,2018,4901804320
3730000,환경보호,상하수도ㆍ수질,2018,15442874970
3730000,환경보호,폐기물,2018,14002554590
3730000,환경보호,대기,2018,134659880
3730000,환경보호,자연,2018,67975800290
3730000,환경보호,환경보호일반,2018,428639070
3730000,사회복지,기초생활보장,2018,18215276690
3730000,사회복지,취약계층지원,2018,29762591460
